row ID,row m/z,row retention time,row identity (main ID),row identity (all IDs),row identity (main ID + details),row comment,row number of detected peaks,fullscan_QCB.mzML filtered Peak status,fullscan_QCB.mzML filtered Peak name,fullscan_QCB.mzML filtered Peak m/z,fullscan_QCB.mzML filtered Peak RT,fullscan_QCB.mzML filtered Peak RT start,fullscan_QCB.mzML filtered Peak RT end,fullscan_QCB.mzML filtered Peak duration time,fullscan_QCB.mzML filtered Peak height,fullscan_QCB.mzML filtered Peak area,fullscan_QCB.mzML filtered Peak charge,fullscan_QCB.mzML filtered Peak # data points,fullscan_QCB.mzML filtered Peak FWHM,fullscan_QCB.mzML filtered Peak tailing factor,fullscan_QCB.mzML filtered Peak asymmetry factor,fullscan_QCB.mzML filtered Peak m/z min,fullscan_QCB.mzML filtered Peak m/z max,
2518,282.119873046875,6.8977250728,,,,,1,DETECTED,282.1199 m/z @6.90 [fullscan_QCB.mzML filtered],282.119873046875,6.8977250728,6.83853350081667,7.0356082624,0.19707476158333037,1141035.875,6443459.975939922,1,25,0.07021111381452982,1.3756626668294434,2.9213561501634135,282.1197814941406,282.1199645996094,
5101,667.2301635742188,12.4977159338833,,,,,1,DETECTED,667.2302 m/z @12.50 [fullscan_QCB.mzML filtered],667.2301635742188,12.4977159338833,12.2105487658833,12.7379975122667,0.527448746383401,1112420.125,1.9819177110701464E7,1,63,0.31656769340149715,0.9183653376130345,0.8297796746455026,667.2297973632812,667.23046875,
3526,355.154296875,3.98852933441667,,,,,1,DETECTED,355.1543 m/z @3.99 [fullscan_QCB.mzML filtered],355.154296875,3.98852933441667,3.75782674,4.33280720426667,0.57498046426667,1038162.6875,1.499312220175795E7,1,70,0.24830463752012566,1.5029461410865548,2.46819375334521,355.1540832519531,355.1547546386719,
5,70.06533813476562,12.6582169933333,,,,,1,DETECTED,70.0653 m/z @12.66 [fullscan_QCB.mzML filtered],70.06533813476562,12.6582169933333,12.5815195690667,12.7564594469333,0.17493987786660092,1007510.1875,1035202.3552587726,0,21,1.2238856671728868,0.5640759031440364,0.06412495711720495,70.06531524658203,70.06539154052734,
3133,325.11322021484375,12.380890808,,,,,1,DETECTED,325.1132 m/z @12.38 [fullscan_QCB.mzML filtered],325.11322021484375,12.380890808,11.8758165122833,12.8025455461333,0.92672903385,991928.75,2.995574405697619E7,1,108,0.5500156834753085,0.998053463996923,0.7680627726736576,325.11309814453125,325.11346435546875,
2393,275.1103820800781,7.85344476535,,,,,1,DETECTED,275.1104 m/z @7.85 [fullscan_QCB.mzML filtered],275.1103820800781,7.85344476535,7.52188492428333,8.24603938773333,0.7241544634499997,980702.1875,1.7366147450489294E7,1,89,0.3713643702571705,1.0644380213652662,1.0111356357495536,275.1102294921875,275.1105041503906,
2090,258.1103820800781,12.6582169933333,,,,,1,DETECTED,258.1104 m/z @12.66 [fullscan_QCB.mzML filtered],258.1103820800781,12.6582169933333,12.5899128282667,12.7564594469333,0.16654661866660092,974372.3125,779593.4735579039,0,20,1.8817732305081556,0.5352430772784036,0.037427644788867134,258.1100769042969,258.11065673828125,
4774,515.21337890625,10.8705826472,,,,,1,DETECTED,515.2134 m/z @10.87 [fullscan_QCB.mzML filtered],515.21337890625,10.8705826472,10.7173023082833,10.9654436890667,0.24814138078339987,928310.375,6678404.413179609,1,33,0.10169957755214476,0.9524163155658605,0.9775691223977345,515.2127685546875,515.2138061523438,
4655,487.16632080078125,12.539731201866703,,,,,1,DETECTED,487.1663 m/z @12.54 [fullscan_QCB.mzML filtered],487.16632080078125,12.539731201866703,12.06116658055,12.7840292506667,0.7228626701167009,911879.6875,2.1478994876638643E7,1,85,0.44374519031066306,0.7552403979715903,0.4801157236935645,487.1660461425781,487.1667175292969,
5122,684.2565307617188,12.539731201866703,,,,,1,DETECTED,684.2565 m/z @12.54 [fullscan_QCB.mzML filtered],684.2565307617188,12.539731201866703,12.2105487658833,12.7564594469333,0.5459106810500014,878507.125,1.5838906881625894E7,1,65,0.29916229892391577,0.8291916903451143,0.6187142943715431,684.2561645507812,684.257080078125,
1583,227.10279846191406,6.91334759548333,,,,,1,DETECTED,227.1028 m/z @6.91 [fullscan_QCB.mzML filtered],227.10279846191406,6.91334759548333,6.78141680881667,7.48005324748333,0.6986364386666599,875416.625,1.524636221280372E7,1,84,0.15373534517086362,4.1140721823863435,11.919328951269485,227.10272216796875,227.1029052734375,
18,74.09661865234375,21.8479619888167,,,,,1,DETECTED,74.0966 m/z @21.85 [fullscan_QCB.mzML filtered],74.09661865234375,21.8479619888167,20.8598941394667,23.0603516650833,2.2004575256165992,868639.9375,7.462528567527594E7,1,209,1.6258982015257608,1.1135153962676607,1.2270307925353212,74.0965805053711,74.0966567993164,
1689,234.09744262695312,10.7087899109333,,,,,1,DETECTED,234.0974 m/z @10.71 [fullscan_QCB.mzML filtered],234.09744262695312,10.7087899109333,10.46866276135,10.8783654338667,0.40970267251669945,857969.6875,7970641.219760719,1,50,0.14020078859036822,1.0576869828228694,0.8683331531561164,234.09732055664062,234.09759521484375,
1567,226.11880493164062,6.92934916375,,,,,1,DETECTED,226.1188 m/z @6.93 [fullscan_QCB.mzML filtered],226.11880493164062,6.92934916375,6.85688892506667,7.10129120053333,0.24440227546666016,849395.1875,4545735.421132283,1,31,0.08408241122627746,1.5232316497057201,1.7068189762891737,226.1186981201172,226.11888122558594,
20,74.09661865234375,16.3817036792,,,,,1,DETECTED,74.0966 m/z @16.38 [fullscan_QCB.mzML filtered],74.09661865234375,16.3817036792,16.31948082135,18.3989739610667,2.0794931397167,838610.9375,8.256640996690443E7,0,209,1.6036009545974856,16.71004202932737,32.42008405865474,74.0965805053711,74.0967788696289,
4844,532.4400024414062,3.50275439706667,,,,,1,DETECTED,532.4400 m/z @3.50 [fullscan_QCB.mzML filtered],532.4400024414062,3.50275439706667,3.36130295066667,3.72470715413333,0.36340420346666,824346.1875,8140247.939514584,1,46,0.1406114660713098,1.561579210372822,2.475737989910265,532.4396362304688,532.4402465820312,
985,184.06394958496094,9.52624951868333,,,,,1,DETECTED,184.0639 m/z @9.53 [fullscan_QCB.mzML filtered],184.06394958496094,9.52624951868333,9.3616739192,9.77333050855,0.4116565893500006,787291.625,6913772.524154077,1,51,0.13996815798038398,1.120950581396133,1.2121012572829548,184.06033325195312,184.0640869140625,
19,74.09662628173828,11.5147101672,,,,,1,DETECTED,74.0966 m/z @11.51 [fullscan_QCB.mzML filtered],74.09662628173828,11.5147101672,10.8863695397333,12.4893997186833,1.60303017895,755711.4375,4.695645812313034E7,0,187,1.4433419492131723,1.275606023927646,1.551212047855292,74.09659576416016,74.09666442871094,
1365,212.09527587890625,9.79086148908333,,,,,1,DETECTED,212.0953 m/z @9.79 [fullscan_QCB.mzML filtered],212.09527587890625,9.79086148908333,9.50981653601667,10.0351736552,0.5253571191833295,738539.625,1.7415704700817205E7,1,63,0.38084385657449893,0.9346496235759164,0.8692992471518328,212.09519958496094,212.0953826904297,
766,166.1227569580078,12.81213048,,,,,1,DETECTED,166.1228 m/z @12.81 [fullscan_QCB.mzML filtered],166.1227569580078,12.81213048,12.5142883061333,13.3014905994667,0.7872022933333991,726266.875,1.6392259054567292E7,1,84,0.3450716676289698,1.3743079252836885,2.0230763094553406,166.1226806640625,166.1228790283203,
599,149.07107543945312,7.07676891228333,,,,,1,DETECTED,149.0711 m/z @7.08 [fullscan_QCB.mzML filtered],149.07107543945312,7.07676891228333,6.88974198773333,7.23625524133333,0.3465132536000004,695135.125,5546547.847444448,1,43,0.11010911844462967,0.8376484809942019,0.6260401615538785,149.0709991455078,149.0711212158203,
2937,310.1287536621094,6.95330675386667,,,,,1,DETECTED,310.1288 m/z @6.95 [fullscan_QCB.mzML filtered],310.1287536621094,6.95330675386667,6.83853350081667,7.53034939628333,0.69181589546666,659601.4375,1.2614714368827078E7,1,84,0.4079813766266147,4.166899814163621,8.245900845329878,310.1285095214844,310.1289367675781,
2830,303.13417053222656,6.8977250728,,,,,1,DETECTED,303.1342 m/z @6.90 [fullscan_QCB.mzML filtered],303.13417053222656,6.8977250728,6.80956763068333,7.00219853121667,0.19263090053333976,653778.6875,2199294.3085003407,1,24,0.05017315427464375,1.6332926895908093,2.3579723901774785,303.1340637207031,303.1343078613281,
2542,284.0992126464844,10.4939914624,,,,,1,DETECTED,284.0992 m/z @10.49 [fullscan_QCB.mzML filtered],284.0992126464844,10.4939914624,10.3223950842833,10.7752337282833,0.45283864399999985,642994.5625,6647924.813400393,1,55,0.18637084061119147,1.2751712131636508,1.6015874422625154,284.09881591796875,284.0995178222656,
228,113.07112121582031,7.60536534935,,,,,1,DETECTED,113.0711 m/z @7.61 [fullscan_QCB.mzML filtered],113.07112121582031,7.60536534935,7.43799452055,7.78786532828333,0.3498708077333301,631652.875,6502203.489675741,1,43,0.144548855726792,1.045196496431909,1.160811154993624,113.07109832763672,113.0711898803711,
5077,649.2195434570312,12.4977159338833,,,,,1,DETECTED,649.2195 m/z @12.50 [fullscan_QCB.mzML filtered],649.2195434570312,12.4977159338833,12.2105487658833,12.7564594469333,0.5459106810500014,615673.0,1.1214221960737314E7,1,65,0.3143541840321351,0.9505102635026826,0.8833916545781955,649.21923828125,649.2200317382812,
4284,432.23851013183594,3.85600268746667,,,,,1,DETECTED,432.2385 m/z @3.86 [fullscan_QCB.mzML filtered],432.23851013183594,3.85600268746667,3.63417309066667,4.17336658881667,0.53919349815,598655.1875,7396519.840436642,1,66,0.18984211632884973,1.447157582486185,1.9571615492517813,432.23828125,432.2470397949219,
2709,294.1549987792969,7.80399841521667,,,,,1,DETECTED,294.1550 m/z @7.80 [fullscan_QCB.mzML filtered],294.1549987792969,7.80399841521667,7.17719269013333,8.21168222375,1.0344895336166697,590987.9375,1.6987617358992852E7,1,126,0.4903588314561258,0.8235460493668492,0.5529722047213831,294.15484619140625,294.1551818847656,
3880,387.1805114746094,3.85600268746667,,,,,1,DETECTED,387.1805 m/z @3.86 [fullscan_QCB.mzML filtered],387.1805114746094,3.85600268746667,3.6426724578666705,4.06300844186667,0.42033598399999983,585614.5,7160197.504603709,1,52,0.20391214516714307,1.1276905508997188,1.4027646941861256,387.1787414550781,387.1807556152344,
526,144.10205078125,8.80659094213333,,,,,1,DETECTED,144.1021 m/z @8.81 [fullscan_QCB.mzML filtered],144.10205078125,8.80659094213333,8.65566286481667,9.01503174241667,0.35936887760000147,582418.0,5710610.101349576,1,44,0.14383025829333995,1.1940275173649628,1.206805569291702,144.1020050048828,144.1020965576172,
3628,363.21685791015625,3.3361042744,,,,,1,DETECTED,363.2169 m/z @3.34 [fullscan_QCB.mzML filtered],363.21685791015625,3.3361042744,3.1103159096166695,3.63417309066667,0.5238571810500003,578124.1875,5687311.781406601,1,63,0.14054394307102758,1.3992238549524505,1.7111549371152837,363.2165832519531,363.21710205078125,
1623,229.1549072265625,8.25447649306667,,,,,1,DETECTED,229.1549 m/z @8.25 [fullscan_QCB.mzML filtered],229.1549072265625,8.25447649306667,7.60536534935,9.31346499815,1.7080996487999993,482426.0625,1.4719675514262471E7,1,208,0.2112936585534495,1.2831391684402291,1.7337355632344595,229.15478515625,229.15513610839844,
4455,455.18902587890625,8.9409259184,,,,,1,DETECTED,455.1890 m/z @8.94 [fullscan_QCB.mzML filtered],455.18902587890625,8.9409259184,8.83197335813333,9.11357415413333,0.2816007959999993,480281.65625,3302915.1240019756,1,36,0.1229684904233963,1.1162462208408652,1.2811497814668682,455.1887512207031,455.1900939941406,
1584,227.10279846191406,5.13438802133333,,,,,1,DETECTED,227.1028 m/z @5.13 [fullscan_QCB.mzML filtered],227.10279846191406,5.13438802133333,4.83574800508333,5.68995846453333,0.85421045945,476115.59375,1.449871599000155E7,0,103,0.5912133782901154,1.5762901602099466,2.295814555004661,227.10269165039062,227.111083984375,
58,84.08099365234375,10.001753879733299,,,,,1,DETECTED,84.0810 m/z @10.00 [fullscan_QCB.mzML filtered],84.08099365234375,10.001753879733299,9.833913878150002,10.18681637575,0.3529024975999988,468360.6875,4091854.561001214,1,43,0.14859898498521318,1.1177818414662526,1.3080522256104605,84.0809555053711,84.0810546875,
2483,280.1393737792969,8.58842338826667,,,,,1,DETECTED,280.1394 m/z @8.59 [fullscan_QCB.mzML filtered],280.1393737792969,8.58842338826667,8.37928903388333,8.75637597253333,0.37708693865000065,456290.3125,5481134.031939964,1,46,0.2108698306574972,0.901542311787779,0.9178854650472243,280.13922119140625,280.13946533203125,
2292,270.0950469970703,7.85344476535,,,,,1,DETECTED,270.0950 m/z @7.85 [fullscan_QCB.mzML filtered],270.0950469970703,7.85344476535,7.68117939281667,8.01377024346667,0.33259085064999994,449316.6875,5076698.184788713,1,42,0.19549023264306697,0.9653444733521542,0.9306889467043086,270.0948791503906,270.09515380859375,
1633,230.10250854492188,7.86986258748333,,,,,1,DETECTED,230.1025 m/z @7.87 [fullscan_QCB.mzML filtered],230.10250854492188,7.86986258748333,7.22805344348333,8.23753945333333,1.0094860098499998,431245.15625,7291433.263831753,1,123,0.17371105226707062,0.7771333748546266,0.4652538851529718,230.10235595703125,230.10263061523438,
609,150.09146118164062,7.50506473761667,,,,,1,DETECTED,150.0915 m/z @7.51 [fullscan_QCB.mzML filtered],150.09146118164062,7.50506473761667,7.21103717361667,7.77193247761667,0.5608953040000006,411325.3125,5416772.897024783,1,68,0.16051959160359974,0.8967762033002089,0.5515461949769956,150.09140014648438,150.09152221679688,
2938,310.12879943847656,5.13438802133333,,,,,1,DETECTED,310.1288 m/z @5.13 [fullscan_QCB.mzML filtered],310.12879943847656,5.13438802133333,4.98169963788333,5.349320024016671,0.3676203861333409,408294.40625,4465027.026867284,1,44,0.25889302750454846,1.2038256540116006,2.292140543877303,310.128662109375,310.1289978027344,
3642,365.105712890625,11.5742247714667,,,,,1,DETECTED,365.1057 m/z @11.57 [fullscan_QCB.mzML filtered],365.105712890625,11.5742247714667,11.1073909218667,12.06116658055,0.9537756586832984,402932.84375,9470156.3165559,1,110,0.2933668145892785,1.045977582955718,1.1979310866129846,365.10552978515625,365.10589599609375,
5197,829.2831420898438,12.6236138912,,,,,1,DETECTED,829.2831 m/z @12.62 [fullscan_QCB.mzML filtered],829.2831420898438,12.6236138912,12.347231695733301,12.9928075709333,0.6455758751999987,401876.25,6469500.466586123,1,74,0.26149543242179263,1.2012110771753923,1.2232505731129624,829.2822265625,829.2838134765625,
3305,337.1720275878906,13.3315063626667,,,,,1,DETECTED,337.1720 m/z @13.33 [fullscan_QCB.mzML filtered],337.1720275878906,13.3315063626667,13.1314671986833,13.5994030968,0.4679358981166999,400878.84375,3798100.9610995394,1,47,0.1182530285555412,1.6958048657776885,2.5261625964082937,337.171875,337.17218017578125,
3454,349.201171875,3.3361042744,,,,,1,DETECTED,349.2012 m/z @3.34 [fullscan_QCB.mzML filtered],349.201171875,3.3361042744,3.13422125386667,4.02981537601667,0.8955941221500003,399374.5625,5296015.571445253,1,128,0.15618660995720512,2.825713041124202,4.524905018955558,349.2010192871094,349.2014465332031,
4861,537.1954345703125,10.902218888,,,,,1,DETECTED,537.1954 m/z @10.90 [fullscan_QCB.mzML filtered],537.1954345703125,10.902218888,10.76711513735,10.9654436890667,0.19832855171669905,368890.53125,2492290.542238923,1,26,0.1397978401205826,0.7339861060944542,0.4961709059133748,537.1951904296875,537.1956787109375,
54,83.06057739257812,11.5147101672,,,,,1,DETECTED,83.0606 m/z @11.51 [fullscan_QCB.mzML filtered],83.06057739257812,11.5147101672,11.3296501568,11.7037390338833,0.37408887708330063,366110.5,2705239.1542150457,1,45,0.11645654492582125,1.0858779934081064,1.1510468706613257,83.06053924560547,83.06060028076172,
1337,210.1126708984375,4.88443801146667,,,,,1,DETECTED,210.1127 m/z @4.88 [fullscan_QCB.mzML filtered],210.1126708984375,4.88443801146667,4.80984277973333,5.00704261973333,0.19719983999999968,353813.65625,1472732.0241867066,1,25,0.06105592374666191,1.1920869086549117,1.059607629673971,210.11253356933594,210.11273193359375,
987,184.0734405517578,10.8863695397333,,,,,1,DETECTED,184.0734 m/z @10.89 [fullscan_QCB.mzML filtered],184.0734405517578,10.8863695397333,10.692117584816701,11.0726357384,0.3805181535832993,351457.6875,3828159.9932430186,1,48,0.1885949615171434,1.0564442492775963,1.2288477942638258,184.0733184814453,184.07350158691406,
2755,298.09706115722656,6.88974198773333,,,,,1,DETECTED,298.0971 m/z @6.89 [fullscan_QCB.mzML filtered],298.09706115722656,6.88974198773333,6.80956763068333,6.98615540746667,0.17658777678334037,348127.9375,1055412.7547178506,1,22,0.04328626873085195,1.1966571012401745,2.122886945171977,298.0969543457031,298.0971984863281,
